d,orphaned,mu,estranged
0.2,0.0,0.18,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.02,0.0
0.2,0.0,0.02,0.0
0.2,0.0,0.04,0.0
0.2,0.0,0.04,0.0
0.2,0.0,0.06,0.0
0.2,0.0,0.06,0.0
0.2,0.0,0.06,0.0
0.2,0.0,0.06,0.0
0.2,0.0,0.06,0.0
0.2,0.0,0.08,0.0
0.2,0.0,0.08,0.0
0.2,0.0,0.08,0.0
0.2,0.0,0.08,0.0
0.2,0.0,0.08,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.12,0.0
0.2,0.0,0.12,0.0
0.2,0.0,0.12,0.0
0.2,0.0,0.12,0.0
0.2,0.0,0.12,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.04,0.0
0.2,0.0,0.06,0.0
0.2,0.0,0.06,0.0
0.2,0.0,0.08,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.12,0.0
0.2,0.0,0.12,0.0
0.2,0.0,0.12,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.2,0.0
0.2,0.047619047619047616,0.02,0.0
0.2,0.047619047619047616,0.04,0.0
0.2,0.047619047619047616,0.04,0.0
0.2,0.047619047619047616,0.04,0.0
0.2,0.047619047619047616,0.06,0.0
0.2,0.047619047619047616,0.06,0.0
0.2,0.047619047619047616,0.06,0.0
0.2,0.047619047619047616,0.06,0.0
0.2,0.047619047619047616,0.06,0.16666666666666666
0.2,0.047619047619047616,0.08,0.0
0.2,0.047619047619047616,0.08,0.1
0.2,0.047619047619047616,0.08,0.0
0.2,0.047619047619047616,0.08,0.0
0.2,0.047619047619047616,0.08,0.0
0.2,0.047619047619047616,0.1,0.125
0.2,0.047619047619047616,0.1,0.25
0.2,0.047619047619047616,0.1,0.0
0.2,0.047619047619047616,0.1,0.1111111111111111
0.2,0.047619047619047616,0.1,0.0
0.2,0.047619047619047616,0.12,0.09090909090909091
0.2,0.047619047619047616,0.12,0.07142857142857142
0.2,0.047619047619047616,0.12,0.0
0.2,0.047619047619047616,0.12,0.0
0.2,0.047619047619047616,0.12,0.0
0.2,0.047619047619047616,0.14,0.1
0.2,0.047619047619047616,0.14,0.1111111111111111
0.2,0.047619047619047616,0.14,0.16666666666666666
0.2,0.047619047619047616,0.14,0.125
0.2,0.047619047619047616,0.14,0.0
0.2,0.047619047619047616,0.16,0.0625
0.2,0.047619047619047616,0.16,0.125
0.2,0.047619047619047616,0.16,0.06666666666666667
0.2,0.047619047619047616,0.16,0.05263157894736842
0.2,0.047619047619047616,0.16,0.047619047619047616
0.2,0.047619047619047616,0.18,0.09523809523809523
0.2,0.047619047619047616,0.18,0.08333333333333333
0.2,0.047619047619047616,0.18,0.09090909090909091
0.2,0.047619047619047616,0.18,0.047619047619047616
0.2,0.047619047619047616,0.18,0.0
0.2,0.047619047619047616,0.2,0.08333333333333333
0.2,0.047619047619047616,0.2,0.08333333333333333
0.2,0.047619047619047616,0.2,0.08333333333333333
0.2,0.047619047619047616,0.2,0.08333333333333333
0.2,0.047619047619047616,0.2,0.08333333333333333
0.2,0.0,0.02,0.0
0.2,0.0,0.02,0.0
0.2,0.0,0.04,0.0
0.2,0.0,0.06,0.0
0.2,0.0,0.06,0.0
0.2,0.0,0.08,0.0
0.2,0.0,0.08,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.12,0.0
0.2,0.0,0.12,0.0
0.2,0.0,0.12,0.0
0.2,0.0,0.12,0.0
0.2,0.0,0.12,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.2,0.0
0.2,0.16666666666666666,0.1,0.0
0.2,0.16666666666666666,0.1,0.0
0.2,0.16666666666666666,0.1,0.0
0.2,0.16666666666666666,0.1,0.0
0.2,0.16666666666666666,0.12,0.0
0.2,0.16666666666666666,0.12,0.5
0.2,0.16666666666666666,0.12,0.0
0.2,0.16666666666666666,0.12,0.5
0.2,0.16666666666666666,0.12,0.0
0.2,0.16666666666666666,0.14,0.0
0.2,0.16666666666666666,0.14,0.25
0.2,0.16666666666666666,0.14,0.25
0.2,0.16666666666666666,0.14,0.5
0.2,0.16666666666666666,0.14,0.0
0.2,0.16666666666666666,0.16,0.2
0.2,0.16666666666666666,0.16,0.3333333333333333
0.2,0.16666666666666666,0.16,0.0
0.2,0.16666666666666666,0.16,0.5
0.2,0.16666666666666666,0.16,0.2
0.2,0.16666666666666666,0.18,0.2
0.2,0.16666666666666666,0.18,0.0
0.2,0.16666666666666666,0.18,0.2
0.2,0.16666666666666666,0.18,0.25
0.2,0.16666666666666666,0.18,0.0
0.2,0.16666666666666666,0.2,0.2
0.2,0.16666666666666666,0.2,0.2
0.2,0.16666666666666666,0.2,0.2
0.2,0.16666666666666666,0.2,0.2
0.2,0.16666666666666666,0.2,0.2
0.2,0.0,0.04,0.0
0.2,0.0,0.04,0.0
0.2,0.0,0.06,0.0
0.2,0.0,0.06,0.0
0.2,0.0,0.06,0.0
0.2,0.0,0.06,0.0
0.2,0.0,0.08,0.0
0.2,0.0,0.08,0.0
0.2,0.0,0.08,0.0
0.2,0.0,0.08,0.0
0.2,0.0,0.08,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.12,0.0
0.2,0.0,0.12,0.0
0.2,0.0,0.12,0.0
0.2,0.0,0.12,0.0
0.2,0.0,0.12,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.02,0.0
0.2,0.0,0.04,0.0
0.2,0.0,0.04,0.0
0.2,0.0,0.04,0.0
0.2,0.0,0.04,0.0
0.2,0.0,0.06,0.0
0.2,0.0,0.06,0.0
0.2,0.0,0.06,0.0
0.2,0.0,0.06,0.0
0.2,0.0,0.08,0.0
0.2,0.0,0.08,0.0
0.2,0.0,0.08,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.12,0.0
0.2,0.0,0.12,0.0
0.2,0.0,0.12,0.0
0.2,0.0,0.12,0.0
0.2,0.0,0.12,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.2,0.0
0.2,0.3,0.02,0.0
0.2,0.3,0.04,1.0
0.2,0.3,0.04,0.0
0.2,0.3,0.04,1.0
0.2,0.3,0.06,0.0
0.2,0.3,0.06,0.0
0.2,0.3,0.08,0.0
0.2,0.3,0.08,0.0
0.2,0.3,0.08,0.5
0.2,0.3,0.08,0.0
0.2,0.3,0.08,1.0
0.2,0.3,0.1,0.5
0.2,0.3,0.1,0.6666666666666666
0.2,0.3,0.1,0.6666666666666666
0.2,0.3,0.1,0.0
0.2,0.3,0.1,0.0
0.2,0.3,0.12,1.0
0.2,0.3,0.12,0.25
0.2,0.3,0.12,0.5
0.2,0.3,0.12,0.5
0.2,0.3,0.12,0.3333333333333333
0.2,0.3,0.14,0.6666666666666666
0.2,0.3,0.14,0.5
0.2,0.3,0.14,0.5
0.2,0.3,0.14,0.5
0.2,0.3,0.14,0.5
0.2,0.3,0.16,0.2
0.2,0.3,0.16,0.4
0.2,0.3,0.16,0.4
0.2,0.3,0.16,0.75
0.2,0.3,0.16,0.5
0.2,0.3,0.18,0.6
0.2,0.3,0.18,0.6
0.2,0.3,0.18,1.0
0.2,0.3,0.18,0.3333333333333333
0.2,0.3,0.18,0.6
0.2,0.3,0.2,0.5
0.2,0.3,0.2,0.5
0.2,0.3,0.2,0.5
0.2,0.3,0.2,0.5
0.2,0.3,0.2,0.5
0.2,0.07142857142857142,0.02,0.0
0.2,0.07142857142857142,0.04,0.0
0.2,0.07142857142857142,0.04,0.0
0.2,0.07142857142857142,0.06,0.0
0.2,0.07142857142857142,0.06,0.0
0.2,0.07142857142857142,0.06,1.0
0.2,0.07142857142857142,0.06,0.0
0.2,0.07142857142857142,0.08,0.3333333333333333
0.2,0.07142857142857142,0.08,0.0
0.2,0.07142857142857142,0.1,0.25
0.2,0.07142857142857142,0.1,0.0
0.2,0.07142857142857142,0.1,0.0
0.2,0.07142857142857142,0.1,0.0
0.2,0.07142857142857142,0.1,0.0
0.2,0.07142857142857142,0.12,0.0
0.2,0.07142857142857142,0.12,0.2
0.2,0.07142857142857142,0.12,0.2
0.2,0.07142857142857142,0.12,0.0
0.2,0.07142857142857142,0.12,0.0
0.2,0.07142857142857142,0.14,0.2
0.2,0.07142857142857142,0.14,0.14285714285714285
0.2,0.07142857142857142,0.14,0.25
0.2,0.07142857142857142,0.14,0.16666666666666666
0.2,0.07142857142857142,0.14,0.25
0.2,0.07142857142857142,0.16,0.0
0.2,0.07142857142857142,0.16,0.125
0.2,0.07142857142857142,0.16,0.0
0.2,0.07142857142857142,0.16,0.1
0.2,0.07142857142857142,0.16,0.2
0.2,0.07142857142857142,0.18,0.09090909090909091
0.2,0.07142857142857142,0.18,0.3333333333333333
0.2,0.07142857142857142,0.18,0.125
0.2,0.07142857142857142,0.18,0.09090909090909091
0.2,0.07142857142857142,0.18,0.0
0.2,0.07142857142857142,0.2,0.09090909090909091
0.2,0.07142857142857142,0.2,0.09090909090909091
0.2,0.07142857142857142,0.2,0.09090909090909091
0.2,0.07142857142857142,0.2,0.09090909090909091
0.2,0.07142857142857142,0.2,0.09090909090909091
0.2,0.14285714285714285,0.04,0.0
0.2,0.14285714285714285,0.06,0.0
0.2,0.14285714285714285,0.06,0.0
0.2,0.14285714285714285,0.08,0.0
0.2,0.14285714285714285,0.08,0.0
0.2,0.14285714285714285,0.08,0.0
0.2,0.14285714285714285,0.08,0.5
0.2,0.14285714285714285,0.1,0.0
0.2,0.14285714285714285,0.1,0.3333333333333333
0.2,0.14285714285714285,0.1,0.0
0.2,0.14285714285714285,0.1,0.5
0.2,0.14285714285714285,0.1,0.0
0.2,0.14285714285714285,0.12,1.0
0.2,0.14285714285714285,0.12,0.0
0.2,0.14285714285714285,0.12,0.0
0.2,0.14285714285714285,0.12,0.0
0.2,0.14285714285714285,0.12,0.25
0.2,0.14285714285714285,0.14,0.5
0.2,0.14285714285714285,0.14,0.25
0.2,0.14285714285714285,0.14,1.0
0.2,0.14285714285714285,0.14,0.0
0.2,0.14285714285714285,0.14,0.5
0.2,0.14285714285714285,0.16,0.0
0.2,0.14285714285714285,0.16,0.5
0.2,0.14285714285714285,0.16,0.0
0.2,0.14285714285714285,0.16,0.25
0.2,0.14285714285714285,0.16,0.2
0.2,0.14285714285714285,0.18,0.0
0.2,0.14285714285714285,0.18,0.2
0.2,0.14285714285714285,0.18,0.2
0.2,0.14285714285714285,0.18,0.16666666666666666
0.2,0.14285714285714285,0.18,0.2
0.2,0.14285714285714285,0.2,0.16666666666666666
0.2,0.14285714285714285,0.2,0.16666666666666666
0.2,0.14285714285714285,0.2,0.16666666666666666
0.2,0.14285714285714285,0.2,0.16666666666666666
0.2,0.14285714285714285,0.2,0.16666666666666666
0.2,0.23076923076923078,0.06,0.0
0.2,0.23076923076923078,0.06,0.0
0.2,0.23076923076923078,0.06,0.0
0.2,0.23076923076923078,0.08,0.0
0.2,0.23076923076923078,0.08,0.0
0.2,0.23076923076923078,0.08,0.3333333333333333
0.2,0.23076923076923078,0.08,0.5
0.2,0.23076923076923078,0.1,0.0
0.2,0.23076923076923078,0.1,0.0
0.2,0.23076923076923078,0.1,1.0
0.2,0.23076923076923078,0.1,0.0
0.2,0.23076923076923078,0.1,0.5
0.2,0.23076923076923078,0.12,0.25
0.2,0.23076923076923078,0.12,0.3333333333333333
0.2,0.23076923076923078,0.12,0.14285714285714285
0.2,0.23076923076923078,0.12,0.0
0.2,0.23076923076923078,0.12,0.2
0.2,0.23076923076923078,0.14,0.16666666666666666
0.2,0.23076923076923078,0.14,0.5
0.2,0.23076923076923078,0.14,0.375
0.2,0.23076923076923078,0.14,0.5
0.2,0.23076923076923078,0.14,0.5
0.2,0.23076923076923078,0.16,0.5
0.2,0.23076923076923078,0.16,0.0
0.2,0.23076923076923078,0.16,0.14285714285714285
0.2,0.23076923076923078,0.16,0.0
0.2,0.23076923076923078,0.16,0.25
0.2,0.23076923076923078,0.18,0.2222222222222222
0.2,0.23076923076923078,0.18,0.1111111111111111
0.2,0.23076923076923078,0.18,0.4
0.2,0.23076923076923078,0.18,0.2727272727272727
0.2,0.23076923076923078,0.18,0.42857142857142855
0.2,0.23076923076923078,0.2,0.2727272727272727
0.2,0.23076923076923078,0.2,0.2727272727272727
0.2,0.23076923076923078,0.2,0.2727272727272727
0.2,0.23076923076923078,0.2,0.2727272727272727
0.2,0.23076923076923078,0.2,0.2727272727272727
0.2,0.08333333333333333,0.06,0.0
0.2,0.08333333333333333,0.06,0.0
0.2,0.08333333333333333,0.06,0.5
0.2,0.08333333333333333,0.06,0.0
0.2,0.08333333333333333,0.06,0.5
0.2,0.08333333333333333,0.08,0.0
0.2,0.08333333333333333,0.08,0.6666666666666666
0.2,0.08333333333333333,0.08,0.0
0.2,0.08333333333333333,0.08,0.5
0.2,0.08333333333333333,0.1,0.0
0.2,0.08333333333333333,0.1,0.5
0.2,0.08333333333333333,0.1,0.0
0.2,0.08333333333333333,0.1,0.5
0.2,0.08333333333333333,0.1,0.25
0.2,0.08333333333333333,0.12,0.25
0.2,0.08333333333333333,0.12,0.5
0.2,0.08333333333333333,0.12,0.5
0.2,0.08333333333333333,0.12,0.0
0.2,0.08333333333333333,0.12,0.3333333333333333
0.2,0.08333333333333333,0.14,0.5
0.2,0.08333333333333333,0.14,0.4
0.2,0.08333333333333333,0.14,0.3333333333333333
0.2,0.08333333333333333,0.14,0.0
0.2,0.08333333333333333,0.14,0.4
0.2,0.08333333333333333,0.16,0.2857142857142857
0.2,0.08333333333333333,0.16,0.25
0.2,0.08333333333333333,0.16,0.33333333333333337
0.2,0.08333333333333333,0.16,0.16666666666666666
0.2,0.08333333333333333,0.16,0.3333333333333333
0.2,0.08333333333333333,0.18,0.2857142857142857
0.2,0.08333333333333333,0.18,0.3333333333333333
0.2,0.08333333333333333,0.18,0.49999999999999994
0.2,0.08333333333333333,0.18,0.3333333333333333
0.2,0.08333333333333333,0.18,0.2857142857142857
0.2,0.08333333333333333,0.2,0.2857142857142857
0.2,0.08333333333333333,0.2,0.2857142857142857
0.2,0.08333333333333333,0.2,0.2857142857142857
0.2,0.08333333333333333,0.2,0.2857142857142857
0.2,0.08333333333333333,0.2,0.2857142857142857
0.2,0.2222222222222222,0.02,0.0
0.2,0.2222222222222222,0.04,0.5
0.2,0.2222222222222222,0.06,0.0
0.2,0.2222222222222222,0.06,0.0
0.2,0.2222222222222222,0.08,0.2
0.2,0.2222222222222222,0.08,0.0
0.2,0.2222222222222222,0.08,0.0
0.2,0.2222222222222222,0.1,1.0
0.2,0.2222222222222222,0.1,0.0
0.2,0.2222222222222222,0.12,0.0
0.2,0.2222222222222222,0.12,0.0
0.2,0.2222222222222222,0.12,0.5
0.2,0.2222222222222222,0.12,0.0
0.2,0.2222222222222222,0.14,0.2
0.2,0.2222222222222222,0.14,1.0
0.2,0.2222222222222222,0.14,1.0
0.2,0.2222222222222222,0.14,0.3333333333333333
0.2,0.2222222222222222,0.14,0.25
0.2,0.2222222222222222,0.16,0.5
0.2,0.2222222222222222,0.16,0.4
0.2,0.2222222222222222,0.16,0.5
0.2,0.2222222222222222,0.16,1.0
0.2,0.2222222222222222,0.16,0.5
0.2,0.2222222222222222,0.18,0.0
0.2,0.2222222222222222,0.18,0.5
0.2,0.2222222222222222,0.18,1.0
0.2,0.2222222222222222,0.18,0.25
0.2,0.2222222222222222,0.18,0.25
0.2,0.2222222222222222,0.2,0.4
0.2,0.2222222222222222,0.2,0.4
0.2,0.2222222222222222,0.2,0.4
0.2,0.2222222222222222,0.2,0.4
0.2,0.2222222222222222,0.2,0.4
0.2,0.0,0.04,0.0
0.2,0.0,0.04,0.0
0.2,0.0,0.06,0.0
0.2,0.0,0.06,0.0
0.2,0.0,0.06,0.0
0.2,0.0,0.08,0.0
0.2,0.0,0.08,0.0
0.2,0.0,0.08,0.0
0.2,0.0,0.08,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.12,0.0
0.2,0.0,0.12,0.0
0.2,0.0,0.12,0.0
0.2,0.0,0.12,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.2,0.0
0.2,0.011111111111111112,0.02,0.0
0.2,0.011111111111111112,0.02,0.0
0.2,0.011111111111111112,0.04,0.5
0.2,0.011111111111111112,0.04,0.0
0.2,0.011111111111111112,0.04,0.0
0.2,0.011111111111111112,0.04,0.0
0.2,0.011111111111111112,0.06,0.0
0.2,0.011111111111111112,0.06,0.0
0.2,0.011111111111111112,0.06,0.0
0.2,0.011111111111111112,0.06,0.16666666666666666
0.2,0.011111111111111112,0.08,0.0
0.2,0.011111111111111112,0.08,0.05555555555555555
0.2,0.011111111111111112,0.08,0.0
0.2,0.011111111111111112,0.08,0.1
0.2,0.011111111111111112,0.08,0.0
0.2,0.011111111111111112,0.1,0.0
0.2,0.011111111111111112,0.1,0.05555555555555555
0.2,0.011111111111111112,0.1,0.0
0.2,0.011111111111111112,0.1,0.0
0.2,0.011111111111111112,0.1,0.0
0.2,0.011111111111111112,0.12,0.0
0.2,0.011111111111111112,0.12,0.0
0.2,0.011111111111111112,0.12,0.0
0.2,0.011111111111111112,0.12,0.058823529411764705
0.2,0.011111111111111112,0.12,0.0
0.2,0.011111111111111112,0.14,0.058823529411764705
0.2,0.011111111111111112,0.14,0.0
0.2,0.011111111111111112,0.14,0.0
0.2,0.011111111111111112,0.14,0.0
0.2,0.011111111111111112,0.14,0.0
0.2,0.011111111111111112,0.16,0.045454545454545456
0.2,0.011111111111111112,0.16,0.043478260869565216
0.2,0.011111111111111112,0.16,0.045454545454545456
0.2,0.011111111111111112,0.16,0.05
0.2,0.011111111111111112,0.16,0.037037037037037035
0.2,0.011111111111111112,0.18,0.038461538461538464
0.2,0.011111111111111112,0.18,0.045454545454545456
0.2,0.011111111111111112,0.18,0.043478260869565216
0.2,0.011111111111111112,0.18,0.0
0.2,0.011111111111111112,0.18,0.037037037037037035
0.2,0.011111111111111112,0.2,0.034482758620689655
0.2,0.011111111111111112,0.2,0.034482758620689655
0.2,0.011111111111111112,0.2,0.034482758620689655
0.2,0.011111111111111112,0.2,0.034482758620689655
0.2,0.011111111111111112,0.2,0.034482758620689655
0.2,0.07692307692307693,0.04,1.0
0.2,0.07692307692307693,0.04,0.0
0.2,0.07692307692307693,0.04,0.0
0.2,0.07692307692307693,0.06,0.5
0.2,0.07692307692307693,0.06,0.0
0.2,0.07692307692307693,0.06,0.0
0.2,0.07692307692307693,0.08,0.5
0.2,0.07692307692307693,0.08,0.0
0.2,0.07692307692307693,0.08,0.3333333333333333
0.2,0.07692307692307693,0.08,0.5
0.2,0.07692307692307693,0.1,0.5
0.2,0.07692307692307693,0.1,0.0
0.2,0.07692307692307693,0.1,0.0
0.2,0.07692307692307693,0.1,0.0
0.2,0.07692307692307693,0.1,0.6666666666666666
0.2,0.07692307692307693,0.12,0.0
0.2,0.07692307692307693,0.12,0.14285714285714285
0.2,0.07692307692307693,0.12,0.25
0.2,0.07692307692307693,0.12,0.3333333333333333
0.2,0.07692307692307693,0.12,0.2857142857142857
0.2,0.07692307692307693,0.14,0.25
0.2,0.07692307692307693,0.14,0.0
0.2,0.07692307692307693,0.14,0.25
0.2,0.07692307692307693,0.14,0.2222222222222222
0.2,0.07692307692307693,0.14,0.16666666666666666
0.2,0.07692307692307693,0.16,0.25
0.2,0.07692307692307693,0.16,0.125
0.2,0.07692307692307693,0.16,0.16666666666666666
0.2,0.07692307692307693,0.16,0.0
0.2,0.07692307692307693,0.16,0.2222222222222222
0.2,0.07692307692307693,0.18,0.0
0.2,0.07692307692307693,0.18,0.2222222222222222
0.2,0.07692307692307693,0.18,0.16666666666666666
0.2,0.07692307692307693,0.18,0.125
0.2,0.07692307692307693,0.18,0.1111111111111111
0.2,0.07692307692307693,0.2,0.2
0.2,0.07692307692307693,0.2,0.2
0.2,0.07692307692307693,0.2,0.2
0.2,0.07692307692307693,0.2,0.2
0.2,0.07692307692307693,0.2,0.2
0.2,0.06521739130434782,0.02,0.5
0.2,0.06521739130434782,0.02,0.0
0.2,0.06521739130434782,0.02,0.0
0.2,0.06521739130434782,0.04,0.0
0.2,0.06521739130434782,0.04,0.3333333333333333
0.2,0.06521739130434782,0.04,0.0
0.2,0.06521739130434782,0.06,0.0
0.2,0.06521739130434782,0.06,0.16666666666666666
0.2,0.06521739130434782,0.06,0.14285714285714285
0.2,0.06521739130434782,0.06,0.0
0.2,0.06521739130434782,0.06,0.0
0.2,0.06521739130434782,0.08,0.0
0.2,0.06521739130434782,0.08,0.0
0.2,0.06521739130434782,0.08,0.14285714285714285
0.2,0.06521739130434782,0.08,0.0
0.2,0.06521739130434782,0.08,0.16666666666666666
0.2,0.06521739130434782,0.1,0.0
0.2,0.06521739130434782,0.1,0.125
0.2,0.06521739130434782,0.1,0.2857142857142857
0.2,0.06521739130434782,0.1,0.14285714285714285
0.2,0.06521739130434782,0.1,0.1
0.2,0.06521739130434782,0.12,0.2727272727272727
0.2,0.06521739130434782,0.12,0.125
0.2,0.06521739130434782,0.12,0.125
0.2,0.06521739130434782,0.12,0.14285714285714285
0.2,0.06521739130434782,0.12,0.4
0.2,0.06521739130434782,0.14,0.0
0.2,0.06521739130434782,0.14,0.0
0.2,0.06521739130434782,0.14,0.08333333333333333
0.2,0.06521739130434782,0.14,0.16666666666666666
0.2,0.06521739130434782,0.14,0.07692307692307693
0.2,0.06521739130434782,0.16,0.16666666666666666
0.2,0.06521739130434782,0.16,0.15384615384615385
0.2,0.06521739130434782,0.16,0.125
0.2,0.06521739130434782,0.16,0.0
0.2,0.06521739130434782,0.16,0.23076923076923078
0.2,0.06521739130434782,0.18,0.13333333333333333
0.2,0.06521739130434782,0.18,0.2
0.2,0.06521739130434782,0.18,0.21428571428571427
0.2,0.06521739130434782,0.18,0.23076923076923078
0.2,0.06521739130434782,0.18,0.17647058823529413
0.2,0.06521739130434782,0.2,0.17647058823529413
0.2,0.06521739130434782,0.2,0.17647058823529413
0.2,0.06521739130434782,0.2,0.17647058823529413
0.2,0.06521739130434782,0.2,0.17647058823529413
0.2,0.06521739130434782,0.2,0.17647058823529413
0.2,0.0,0.04,0.0
0.2,0.0,0.04,0.0
0.2,0.0,0.06,0.0
0.2,0.0,0.06,0.0
0.2,0.0,0.06,0.0
0.2,0.0,0.08,0.0
0.2,0.0,0.08,0.0
0.2,0.0,0.08,0.0
0.2,0.0,0.08,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.1,0.0
0.2,0.0,0.12,0.0
0.2,0.0,0.12,0.0
0.2,0.0,0.12,0.0
0.2,0.0,0.12,0.0
0.2,0.0,0.12,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.14,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.16,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.18,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.2,0.0
0.2,0.0,0.2,0.0
